# SN t e_t_min e_t_max gr e_gr_min e_gr_max type marker 
ZTF18abpttky 27.872390 0.507162 0.450955 0.042014 0.047751 0.048651 normal o 
ZTF18abpttky 28.776218 0.507162 0.450955 0.186510 0.058225 0.059390 normal o 
ZTF18abpttky 29.740118 0.507162 0.450955 0.316613 0.074442 0.077040 normal o 
ZTF18abpttky 31.554555 0.507162 0.450955 0.348923 0.105301 0.112859 normal o 
ZTF18abpttky 32.469063 0.507162 0.450955 0.305721 0.118594 0.127379 normal o 
ZTF18abpttky 33.391471 0.507162 0.450955 0.394744 0.127417 0.137836 normal o 
ZTF18abpttky 34.340700 0.507162 0.450955 0.339912 0.203554 0.244024 normal o 
ZTF18abpttky 35.235076 0.507162 0.450955 0.616707 0.184584 0.205607 normal o 
ZTF18abpttky 36.162775 0.507162 0.450955 0.290911 0.167949 0.174750 normal o 
ZTF18abpttky 38.001926 0.507162 0.450955 0.480006 0.176064 0.183010 normal o 
ZTF18abpttky 38.923040 0.507162 0.450955 0.587455 0.127721 0.136869 normal o 
ZTF18abpttky 39.850589 0.507162 0.450955 0.543854 0.155540 0.159572 normal o 
ZTF18abpttky 49.073771 0.507162 0.450955 0.476695 0.300444 0.376785 normal o 
ZTF18absdgon 3.634904 0.205190 0.195911 -0.022284 0.167050 0.152888 normal* o 
ZTF18absdgon 4.569083 0.205190 0.195911 0.025023 0.091857 0.093346 normal* o 
ZTF18absdgon 5.523062 0.205190 0.195911 -0.108044 0.072383 0.072861 normal* o 
ZTF18absdgon 6.439150 0.205190 0.195911 -0.101748 0.042267 0.042732 normal* o 
ZTF18absdgon 7.396398 0.205190 0.195911 -0.151786 0.037077 0.036995 normal* o 
ZTF18absdgon 9.282615 0.205190 0.195911 -0.120010 0.023522 0.023641 normal* o 
ZTF18absdgon 10.211922 0.205190 0.195911 -0.164706 0.024737 0.024609 normal* o 
ZTF18absdgon 11.162072 0.205190 0.195911 -0.134893 0.024714 0.024704 normal* o 
ZTF18absdgon 12.091467 0.205190 0.195911 -0.156056 0.018480 0.018472 normal* o 
ZTF18absdgon 13.034445 0.205190 0.195911 -0.124945 0.020066 0.019963 normal* o 
ZTF18absdgon 13.978353 0.205190 0.195911 -0.156667 0.019357 0.019272 normal* o 
ZTF18absdgon 14.915468 0.205190 0.195911 -0.139024 0.017641 0.017541 normal* o 
ZTF18absdgon 15.860172 0.205190 0.195911 -0.172645 0.020444 0.020388 normal* o 
ZTF18absdgon 16.821796 0.205190 0.195911 -0.140190 0.023617 0.023699 normal* o 
ZTF18absdgon 17.763643 0.205190 0.195911 -0.130065 0.024968 0.024885 normal* o 
ZTF18absdgon 18.686184 0.205190 0.195911 -0.075538 0.021727 0.021795 normal* o 
ZTF18absdgon 19.629849 0.205190 0.195911 -0.083598 0.024699 0.024467 normal* o 
ZTF18absdgon 20.580163 0.205190 0.195911 -0.082917 0.021113 0.020967 normal* o 
ZTF18absdgon 22.432978 0.205190 0.195911 -0.091638 0.030028 0.030313 normal* o 
ZTF18absdgon 23.369296 0.205190 0.195911 -0.113209 0.024603 0.024812 normal* o 
ZTF18absdgon 24.314476 0.205190 0.195911 -0.070897 0.036112 0.036715 normal* o 
ZTF18absdgon 25.286976 0.205190 0.195911 -0.131437 0.045493 0.046421 normal* o 
ZTF18absdgon 26.195290 0.205190 0.195911 -0.218274 0.038189 0.038318 normal* o 
ZTF18absdgon 27.149873 0.205190 0.195911 -0.173547 0.047977 0.047835 normal* o 
ZTF18absdgon 28.082785 0.205190 0.195911 -0.175952 0.058056 0.060535 normal* o 
ZTF18absdgon 29.019915 0.205190 0.195911 -0.173819 0.035957 0.035199 normal* o 
ZTF18absdgon 29.972423 0.205190 0.195911 -0.192104 0.037265 0.036481 normal* o 
ZTF18absdgon 30.912866 0.205190 0.195911 -0.181831 0.038773 0.038196 normal* o 
ZTF18absdgon 40.320817 0.205190 0.195911 0.281157 0.083672 0.089032 normal* o 
ZTF18absdgon 68.523085 0.205190 0.195911 0.469401 0.274444 0.309705 normal* o 
ZTF18abssuxz 2.449659 0.312664 0.315330 -0.111030 0.508757 0.469113 normal o 
ZTF18abssuxz 7.163270 0.312664 0.315330 -0.249223 0.081017 0.082086 normal o 
ZTF18abssuxz 8.102814 0.312664 0.315330 -0.067311 0.036818 0.036671 normal o 
ZTF18abssuxz 9.025009 0.312664 0.315330 -0.115673 0.053826 0.055836 normal o 
ZTF18abssuxz 10.911664 0.312664 0.315330 -0.197724 0.029668 0.029591 normal o 
ZTF18abssuxz 11.857640 0.312664 0.315330 -0.147049 0.032638 0.032511 normal o 
ZTF18abssuxz 13.730205 0.312664 0.315330 -0.244942 0.022647 0.022822 normal o 
ZTF18abssuxz 16.537933 0.312664 0.315330 -0.224920 0.022808 0.022768 normal o 
ZTF18abssuxz 17.459790 0.312664 0.315330 -0.162188 0.028452 0.028523 normal o 
ZTF18abukmty 3.756843 0.424725 0.386485 -0.659308 0.340095 0.307619 normal* o 
ZTF18abukmty 4.663883 0.424725 0.386485 0.082805 0.295422 0.325996 normal* o 
ZTF18abukmty 5.556075 0.424725 0.386485 -0.105179 0.157025 0.159628 normal* o 
ZTF18abukmty 6.448585 0.424725 0.386485 -0.133882 0.137256 0.129677 normal* o 
ZTF18abukmty 7.327818 0.424725 0.386485 -0.024700 0.102122 0.104553 normal* o 
ZTF18abukmty 8.243725 0.424725 0.386485 -0.189652 0.069268 0.067003 normal* o 
ZTF18abukmty 9.172388 0.424725 0.386485 -0.157073 0.067568 0.068228 normal* o 
